Datos_fch_hr,Datos_eje_x,Datos_eje_y,Datos_eje_z
2021-01-01 0:43:34,0.46,-1.2,-7.45
2021-01-01 0:43:35,-0.24,2.36,-1.35
2021-01-01 0:43:36,1.01,-0.49,-5.91
2021-01-01 0:43:37,1.13,-0.48,-7.55
2021-01-01 0:43:38,0.44,2.07,-1.59
2021-01-01 0:43:39,0.09,2.01,-1.49
2021-01-01 0:43:40,1.26,-1.39,-8.57
2021-01-01 0:43:41,-0.03,0.77,-4.59
2021-01-01 0:43:42,0.17,1.28,-3.38
2021-01-01 0:43:43,0.87,-0.65,-7.76
2021-01-01 0:43:44,1.16,-1.62,-7.53
2021-01-01 0:43:45,0.24,-1.05,-8.28
2021-01-01 0:43:46,-0.34,2.53,-1.43
2021-01-01 0:43:47,0.57,-1.29,-7.02
2021-01-01 0:43:48,0.63,1.28,-3.14
2021-01-01 0:43:49,-0.16,3.34,-0.99
2021-01-01 0:43:50,-0.02,-0.34,-6.16
2021-01-01 0:43:51,0.35,3.59,-0.15
2021-01-01 0:43:52,0.71,-1.56,-7.42
2021-01-01 0:43:53,0.16,1.04,-4.27
2021-01-01 0:43:54,0.78,-1.28,-8.11
2021-01-01 0:43:55,-0.09,3.11,-1.04
2021-01-01 0:43:56,0.84,2.54,-2.52
2021-01-01 0:43:57,1.15,0.45,-6.88
2021-01-01 0:43:58,0.49,2.47,-1.13
2021-01-01 0:43:59,0.53,-2.09,-8.99
2021-01-01 0:44:00,-0.13,1.24,-3.37
2021-01-01 0:44:01,0.15,2.12,-3.35
2021-01-01 0:44:02,0.27,0.27,-5.45
2021-01-01 0:44:03,-0.14,-1.24,-8.49
2021-01-01 0:44:04,-0.22,2.4,-2.03
2021-01-01 0:44:05,0.74,3.21,0.15
2021-01-01 0:44:06,0.58,1.78,-2.18
2021-01-01 0:44:07,0.14,1.93,-1.53
2021-01-01 0:44:08,0.68,-1.7,-7.85
2021-01-01 0:44:09,0.77,-1.06,-6.75
2021-01-01 0:44:10,0.44,-1.37,-8.46
2021-01-01 0:44:11,1.26,1.5,-5.4
2021-01-01 0:44:12,1.37,1.08,-6.06
2021-01-01 0:44:13,1.17,0.93,-6
2021-01-01 0:44:14,0.83,-0.6,-7.67
2021-01-01 0:44:15,0.08,3.55,-0.35
2021-01-01 0:44:16,1.41,-1.76,-8.42
2021-01-01 0:44:17,1.96,-1.15,-8.37
2021-01-01 0:44:18,0.82,1.02,-6.13
2021-01-01 0:44:19,-0.35,2.97,-1.17
2021-01-01 0:44:20,1.01,2.14,-3.42
2021-01-01 0:44:21,1.36,-1.37,-8.98
2021-01-01 0:44:22,1.54,-1.26,-8.54
2021-01-01 0:44:23,1.71,-1.2,-8.37
2021-01-01 0:44:24,0.6,0.57,-6.72
2021-01-01 0:44:25,0.77,0.36,-4.98
2021-01-01 0:44:26,1.31,0.15,-6.79
2021-01-01 0:44:27,0.37,2.64,-0.69
2021-01-01 0:44:28,1.48,-1.3,-8.82
2021-01-01 0:44:29,0.24,0.99,-5.99
2021-01-01 0:44:30,0.47,3.46,-0.22
2021-01-01 0:44:31,0.8,-1.46,-7.09
2021-01-01 0:44:32,0.8,0.24,-7.38
2021-01-01 0:44:33,0.06,-1.27,-8.69
2021-01-01 0:44:34,1.23,-0.07,-7.22
2021-01-01 0:44:35,1.06,-0.47,-7.54
2021-01-01 0:44:36,-0.05,3.39,-0.45
2021-01-01 0:44:37,0.16,3.17,-0.36
2021-01-01 0:44:38,-0.26,1.61,-2.31
2021-01-01 0:44:39,0.81,-1.66,-8.98
2021-01-01 0:44:40,0.49,-1.18,-8.36
2021-01-01 0:44:41,-0.6,3.18,-0.84
2021-01-01 0:44:42,0.18,2.82,-0.29
2021-01-01 0:44:43,1.27,-1.77,-8.38
2021-01-01 0:44:44,-0.46,3.26,-0.72
2021-01-01 0:44:45,1.34,-1.21,-8.55
2021-01-01 0:44:46,0.79,-1.63,-7.44
2021-01-01 0:44:47,0.91,-1.07,-7.75
2021-01-01 0:44:47,0.88,-1.7,-8.89
2021-01-01 0:44:48,0.83,-1.74,-8.4
2021-01-01 0:44:49,0.58,-1.36,-8.31
2021-01-01 0:44:50,-0.46,3.24,-0.79
2021-01-01 0:44:51,0.23,1.83,-1.63
2021-01-01 0:44:52,0.75,-1.55,-7.23
2021-01-01 0:44:53,0.87,-1.41,-7.03
2021-01-01 0:44:54,1.21,-1.25,-8.89
2021-01-01 0:44:55,0.25,0.85,-6.56
2021-01-01 0:44:56,0.07,0.54,-4.92
2021-01-01 0:44:57,0.03,-1.21,-8.48
2021-01-01 0:44:58,0.38,2.28,-2.34
2021-01-01 0:44:59,0.23,-0.86,-8.3
2021-01-01 0:45:00,1.45,-1.25,-8.55
2021-01-01 0:45:01,0.02,3.51,-0.26
2021-01-01 0:45:02,0.68,1.95,-3.99
2021-01-01 0:45:03,1.12,-0.99,-6.26
2021-01-01 0:45:04,-0.35,3.63,-0.57
2021-01-01 0:45:05,1,-0.55,-5.41
2021-01-01 0:45:06,-0.19,3.31,-0.71
2021-01-01 0:45:07,0.61,1.95,-1.85
2021-01-01 0:45:08,0.94,-1.74,-9.12
2021-01-01 0:45:09,0.44,1.52,-5.27
2021-01-01 0:45:10,0.58,-1.26,-8.31
2021-01-01 0:45:11,0.64,1.6,-5.48
2021-01-01 0:45:12,0.57,-1.48,-8.5
2021-01-01 0:45:13,1.36,-1.33,-8.63
2021-01-01 0:45:14,1.39,0.67,-6.23
2021-01-01 0:45:15,0.26,2.15,-1.13
2021-01-01 0:45:16,0.44,2.4,-1.3
2021-01-01 0:45:17,0.73,-1.95,-9.15
2021-01-01 0:45:18,0.2,1.33,-6.27
2021-01-01 0:45:19,0.13,1.37,-2.9
2021-01-01 0:45:20,0.93,-1.65,-9.03
2021-01-01 0:45:21,0.37,-1.7,-8.19
2021-01-01 0:45:22,0.86,0.55,-6.4
2021-01-01 0:45:23,0.05,3.61,-0.02
2021-01-01 0:45:24,-0.05,0.52,-4.91
2021-01-01 0:45:25,0.47,2.77,-1.48
2021-01-01 0:45:26,0.06,1.14,-3.67
2021-01-01 0:45:27,-0.44,3.02,-0.86
2021-01-01 0:45:28,0.01,3.11,-0.62
2021-01-01 0:45:29,0.3,2.21,-1.44
2021-01-01 0:45:30,-0.15,2.05,-3.17
2021-01-01 0:45:31,0.09,3.59,-0.14
2021-01-01 0:45:32,0.12,0.52,-5.12
2021-01-01 0:45:33,1.88,-1.44,-8.51
2021-01-01 0:45:34,0.66,2.71,-1.47
2021-01-01 0:45:35,1.13,-0.29,-5.74
2021-01-01 0:45:36,0.78,-1.78,-9.48
2021-01-01 0:45:37,0.09,3.49,-0.38
2021-01-01 0:45:38,0.88,-1.6,-9.26
2021-01-01 0:45:39,0.45,-0.08,-7.67
2021-01-01 0:45:40,0.36,-0.46,-7.84
2021-01-01 0:45:41,0.79,2.58,-2
2021-01-01 0:45:42,-0.26,3.22,-0.38
2021-01-01 0:45:43,1.13,0.8,-6.55
2021-01-01 0:45:44,-0.33,3.33,-0.77
2021-01-01 0:45:45,0.64,-1.8,-9.22
2021-01-01 0:45:46,0.59,3.7,0.07
2021-01-01 0:45:47,0.16,2.43,-2.64
2021-01-01 0:45:48,0.88,-1.49,-7.78
2021-01-01 0:45:49,0.99,-1.38,-7.19
2021-01-01 0:45:50,-0.27,2.71,-1.29
2021-01-01 0:45:51,1.1,-0.86,-6.37
2021-01-01 0:45:52,1.09,-0.12,-7.45
2021-01-01 0:45:53,0.55,-1.85,-8.16
2021-01-01 0:45:54,0.75,0.41,-6.56
2021-01-01 0:45:55,-0.07,1.69,-4.8
2021-01-01 0:45:56,0.95,-1.69,-8.78
2021-01-01 0:45:57,1.01,-1.27,-8.18
2021-01-01 0:45:58,-0.3,2.92,-1.02
2021-01-01 0:45:59,0.85,-1.26,-9.2
2021-01-01 0:46:00,-0.4,3.58,-0.61
2021-01-01 0:46:01,0.08,2.53,-1.41
2021-01-01 0:46:02,0.98,-0.61,-5.87
2021-01-01 0:46:03,0.79,-0.04,-5.37
2021-01-01 0:46:04,1.49,-1.05,-8.2
2021-01-01 0:46:05,0.24,0.05,-7.45
2021-01-01 0:46:06,0.85,-1.42,-8.53
2021-01-01 0:46:07,0.83,-1.68,-8.75
2021-01-01 0:46:08,1.55,-1.21,-8.74
2021-01-01 0:46:09,0.24,-0.73,-8.35
2021-01-01 0:46:10,-0.47,2.59,-1.51
2021-01-01 0:46:11,-0.44,3.35,-0.98
2021-01-01 0:46:12,0.89,-0.37,-7.41
2021-01-01 0:46:13,0.19,3.33,-0.15
2021-01-01 0:46:14,1.34,-1.33,-8.54
2021-01-01 0:46:15,-0.05,2.11,-1.55
2021-01-01 0:46:16,0.71,-1.25,-8.46
2021-01-01 0:46:17,1.11,-1.89,-8.62
2021-01-01 0:46:18,0.83,-0.81,-7.87
2021-01-01 0:46:19,-0.11,3.1,-1.23
2021-01-01 0:46:20,1.3,-1.71,-9.1
2021-01-01 0:46:21,0.67,-1.04,-6.65
2021-01-01 0:46:22,0.86,1.36,-5.75
2021-01-01 0:46:23,0.62,2.33,-2.56
2021-01-01 0:46:24,-0.26,3.44,-0.66
2021-01-01 0:46:25,0.73,-2.04,-9.67
2021-01-01 0:46:26,0.43,-2.09,-9.15
2021-01-01 0:46:27,1.31,-1.16,-8.83
2021-01-01 0:46:28,0.49,3.36,-0.32
2021-01-01 0:46:29,0,1.66,-1.87
2021-01-01 0:46:30,-0.14,2.4,-1.15
2021-01-01 0:46:31,1.11,-0.65,-6.09
2021-01-01 0:46:32,1.07,-0.39,-7.82
2021-01-01 0:46:33,0.12,-0.04,-5.8
2021-01-01 0:46:34,0.33,-0.41,-7.75
2021-01-01 0:46:35,0.41,2.76,-1.29
2021-01-01 0:46:36,0.93,-1.61,-9.52
2021-01-01 0:46:37,1.43,-1.16,-8.28
2021-01-01 0:46:38,1.15,-1.08,-8.41
2021-01-01 0:46:39,0.16,1.51,-5.19
2021-01-01 0:46:40,0.34,-0.21,-7.32
2021-01-01 0:46:41,0.12,3.37,-0.4
2021-01-01 0:46:42,1.48,-1.52,-7.27
2021-01-01 0:46:43,1.42,0.4,-6.77
2021-01-01 0:46:44,-0.46,3.25,-0.87
2021-01-01 0:46:45,-0.25,2.22,-2.41
2021-01-01 0:46:46,0.31,3.41,-0.01
2021-01-01 0:46:47,0.63,0.65,-6.55
2021-01-01 0:46:48,0.09,0.27,-5.23
2021-01-01 0:46:49,0.88,-1.08,-6.75
2021-01-01 0:46:50,-0.21,3.33,-0.76
2021-01-01 0:46:51,0.24,2.16,-3.06
2021-01-01 0:46:52,1.5,-1.17,-8.42
2021-01-01 0:46:53,1.53,-1.2,-8.21
2021-01-01 0:46:54,0.53,0.96,-4.05
2021-01-01 0:46:55,1,-1.25,-7.72
2021-01-01 0:46:56,0.47,1.09,-6.45
2021-01-01 0:46:57,0.64,-0.6,-7.64
2021-01-01 0:46:58,0.04,3.23,-0.59
2021-01-01 0:46:59,0.01,-1.04,-8.27
2021-01-01 0:47:00,-0.11,3.83,0.17
2021-01-01 0:47:01,1.44,-1.71,-8.44
2021-01-01 0:47:02,0.83,1.41,-5.56
2021-01-01 0:47:03,0.07,3.14,-0.87
2021-01-01 0:47:04,0.59,1.95,-1.56
2021-01-01 0:47:05,0.44,0.39,-4.93
2021-01-01 0:47:06,0.07,2.72,-1.22
2021-01-01 0:47:07,0.86,-0.99,-8.02
2021-01-01 0:47:08,0.49,3.21,0.14
2021-01-01 0:47:09,0.12,2.22,-3.26
2021-01-01 0:47:10,0.92,-0.85,-7.63
2021-01-01 0:47:11,0.78,-1.05,-7.96
2021-01-01 0:47:12,0.04,3.57,-0.35
2021-01-01 0:47:13,1,-1.73,-8.13
2021-01-01 0:47:14,0.68,-0.76,-8.04
2021-01-01 0:47:15,0.62,-0.83,-7.9
2021-01-01 0:47:16,0.03,0.87,-4.22
2021-01-01 0:47:17,1.79,-1.19,-8.45
2021-01-01 0:47:18,0.23,-0.44,-6.32
2021-01-01 0:47:19,1.03,-1.34,-8.42
2021-01-01 0:47:20,1.29,1.99,-3.86
2021-01-01 0:47:21,0.29,2.58,-0.89
2021-01-01 0:47:22,1.02,-0.12,-7.46
2021-01-01 0:47:23,-0.36,3.25,-0.88
2021-01-01 0:47:24,0.51,1.86,-1.93
2021-01-01 0:47:25,1.49,-1.07,-8.19
2021-01-01 0:47:26,0.93,1.87,-4.07
2021-01-01 0:47:27,0.53,0.75,-4.22
2021-01-01 0:47:28,1.6,-1.55,-9.05
2021-01-01 0:47:29,-0.32,2.19,-3.25
2021-01-01 0:47:30,0.17,3.61,-0.03
2021-01-01 0:47:31,0.56,2.98,-1.11
2021-01-01 0:47:32,-0.45,2.76,-0.87
2021-01-01 0:47:33,0.61,-1.49,-8.58
2021-01-01 0:47:34,1.09,-1.73,-7.83
2021-01-01 0:47:35,1.25,-1.94,-7.96
2021-01-01 0:47:36,1.05,-1.55,-8.82
2021-01-01 0:47:37,0.52,-1.87,-9.16
2021-01-01 0:47:38,1.17,-1.1,-8.08
2021-01-01 0:47:39,0.18,0.9,-6.48
2021-01-01 0:47:40,0.06,3.36,-0.66
2021-01-01 0:47:41,0.25,0.15,-5.47
2021-01-01 0:47:42,1.15,-1.41,-6.98
2021-01-01 0:47:43,1.25,0.06,-7.07
2021-01-01 0:47:44,1.24,-1.61,-9.27
2021-01-01 0:47:45,1.07,-0.18,-7.31
2021-01-01 0:47:46,0.65,-1.98,-8.03
2021-01-01 0:47:47,0.29,0.55,-6.7
2021-01-01 0:47:48,0.78,-1.75,-7.35
2021-01-01 0:47:49,0.59,-1.08,-8.2
2021-01-01 0:47:50,0,2.24,-1.34
2021-01-01 0:47:51,1.11,-1.72,-8.52
2021-01-01 0:47:52,0.81,-1.11,-8.18
2021-01-01 0:47:53,-0.14,2.2,-2.89
2021-01-01 0:47:54,0.52,3.41,-0.08
2021-01-01 0:47:55,-0.03,3.14,-0.5
2021-01-01 0:47:56,0.14,1.88,-3.89
2021-01-01 0:47:57,1.14,0.36,-6.92
2021-01-01 0:47:58,-0.25,2.61,-1.56
2021-01-01 0:47:59,0.04,0.96,-4.08
2021-01-01 0:48:00,0.91,1.42,-5.22
2021-01-01 0:48:01,0.42,3.33,0.01
2021-01-01 0:48:02,1.61,-1.48,-8.67
2021-01-01 0:48:03,1.6,-1.42,-8.74
2021-01-01 0:48:04,0.35,-1.25,-8.34
2021-01-01 0:48:05,-0.03,2.42,-1.74
2021-01-01 0:48:06,-0.13,2.82,-1.01
2021-01-01 0:48:06,0.19,3.23,-0.3
2021-01-01 0:48:07,0.5,-2.22,-8.71
2021-01-01 0:48:08,0.5,0.4,-6.97
2021-01-01 0:48:09,-0.07,2.17,-1.18
2021-01-01 0:48:10,0.01,3.39,-0.33
2021-01-01 0:48:11,0.24,1,-3.81
2021-01-01 0:48:12,0.87,-1.29,-8.59
2021-01-01 0:48:13,0.75,0.66,-6.44
2021-01-01 0:48:14,0.12,3.69,-0.26
2021-01-01 0:48:15,0.5,0.1,-7.4
2021-01-01 0:48:16,-0.17,3.44,-0.42
2021-01-01 0:48:17,1.14,-1.57,-9.04
2021-01-01 0:48:18,-0.35,2.13,-2.79
2021-01-01 0:48:19,1.44,-1.18,-8.29
2021-01-01 0:48:20,0.65,0.45,-6.7
2021-01-01 0:48:21,-0.29,2.44,-1.24
2021-01-01 0:48:22,1.21,-1.64,-8.34
2021-01-01 0:48:23,0.42,-1.45,-8.37
2021-01-01 0:48:24,0.78,-1.5,-8.64
2021-01-01 0:48:25,-0.34,2.93,-1.52
2021-01-01 0:48:26,0.65,-1.54,-7.36
2021-01-01 0:48:27,0.49,-0.14,-7.44
2021-01-01 0:48:28,0.28,2.64,-1.45
2021-01-01 0:48:29,1.23,-0.71,-6.11
2021-01-01 0:48:30,-0.12,3.07,-1.02
2021-01-01 0:48:31,0.9,-1.7,-9.39
2021-01-01 0:48:32,0.86,0.09,-7.11
2021-01-01 0:48:33,0.34,2.54,-0.73
2021-01-01 0:48:34,1.45,-1.15,-8.62
2021-01-01 0:48:35,0.91,1.13,-6.03
2021-01-01 0:48:36,-0.08,3.29,-0.56
2021-01-01 0:48:37,0.75,-1.51,-9.12
2021-01-01 0:48:38,1.33,-1.23,-8.47
2021-01-01 0:48:39,0.3,3.91,-0.23
2021-01-01 0:48:40,-0.03,1,-4.05
2021-01-01 0:48:41,1.07,-0.42,-5.88
2021-01-01 0:48:42,1.25,0.77,-6.11
2021-01-01 0:48:43,-0.25,3.44,-0.67
2021-01-01 0:48:44,0.43,2.22,-1.02
2021-01-01 0:48:45,-0.07,3.54,-0.34
2021-01-01 0:48:46,1.04,-1.78,-8.46
2021-01-01 0:48:47,0.43,-0.65,-8.52
2021-01-01 0:48:48,-0.16,3.2,-0.63
2021-01-01 0:48:49,0.53,2.15,-3.26
2021-01-01 0:48:50,0.15,2.13,-1.3
2021-01-01 0:48:51,1.24,-1.29,-8.85
2021-01-01 0:48:52,0.78,1.02,-3.79
2021-01-01 0:48:53,0.53,-0.79,-6.33
2021-01-01 0:48:54,0.67,-1.61,-8.01
2021-01-01 0:48:55,0.12,0.56,-7.16
2021-01-01 0:48:56,0.2,-0.99,-8.25
2021-01-01 0:48:57,1.23,-1.29,-6.83
2021-01-01 0:48:58,0.12,1.14,-3.96
2021-01-01 0:48:59,0.86,-1.16,-8.25
2021-01-01 0:49:00,0.28,0.88,-6.12
2021-01-01 0:49:01,-0.05,1.84,-2.05
2021-01-01 0:49:02,0.41,-1.03,-8.17
2021-01-01 0:49:03,0.32,2.56,-1.07
2021-01-01 0:49:04,0.58,-1.93,-9.01
2021-01-01 0:49:05,1,-1.21,-8.28
2021-01-01 0:49:06,0.19,3.37,-0.2
2021-01-01 0:49:07,1.16,-1.36,-8.84
2021-01-01 0:49:08,0.94,-1.46,-8.79
2021-01-01 0:49:09,1.15,1.66,-4.7
2021-01-01 0:49:10,0,1.28,-3.53
2021-01-01 0:49:11,0.32,-0.52,-5.93
2021-01-01 0:49:12,0.53,0.66,-6.69
2021-01-01 0:49:13,0.31,2.14,-3.1
2021-01-01 0:49:14,0.62,2.04,-1.57
2021-01-01 0:49:15,0.6,-0.16,-7.54
2021-01-01 0:49:16,0.19,3.88,0.26
2021-01-01 0:49:17,1.02,-1.74,-8.33
2021-01-01 0:49:18,0.61,-0.52,-7.81
2021-01-01 0:49:19,0.52,1.82,-1.87
2021-01-01 0:49:20,0.37,2.24,-0.98
2021-01-01 0:49:21,1.26,-1.63,-8.51
2021-01-01 0:49:22,0.44,1.52,-4.99
2021-01-01 0:49:23,1.07,-1.73,-8.66
2021-01-01 0:49:24,-0.25,3.4,-0.79
2021-01-01 0:49:25,0.24,1.51,-2.71
2021-01-01 0:49:26,0.83,-1.82,-7.72
2021-01-01 0:49:27,1.53,-1.32,-8.12
2021-01-01 0:49:28,1.79,-1.32,-8.59
2021-01-01 0:49:29,0.14,2.58,-1.77
2021-01-01 0:49:30,0.09,1.25,-3.27
2021-01-01 0:49:31,1.12,-1.6,-7.62
2021-01-01 0:49:32,0.83,0.12,-5.11
2021-01-01 0:49:33,0.49,1.78,-4.17
2021-01-01 0:49:34,0.52,2.61,-0.71
2021-01-01 0:49:35,0.5,-1.1,-6.85
2021-01-01 0:49:36,1.35,-1.28,-8.81
2021-01-01 0:49:37,0.17,1.62,-2.77
2021-01-01 0:49:38,1.03,-1.57,-8.74
2021-01-01 0:49:39,-0.32,2.87,-1.32
2021-01-01 0:49:40,0.41,2.49,-0.97
2021-01-01 0:49:41,0.17,1.41,-5.53
2021-01-01 0:49:42,0.36,3.24,-0.04
2021-01-01 0:49:43,0.46,-0.18,-5.71
2021-01-01 0:49:44,1.23,-1.36,-8.6
2021-01-01 0:49:45,0.73,1.7,-4.16
2021-01-01 0:49:46,0.26,1.35,-3.56
2021-01-01 0:49:47,0.88,-1.77,-8.28
2021-01-01 0:49:48,0.1,1.78,-2.48
2021-01-01 0:49:49,1.14,-1.66,-9.15
2021-01-01 0:49:50,0.03,2.08,-1.6
2021-01-01 0:49:51,1,-1.58,-9.09
2021-01-01 0:49:52,0.61,-0.5,-5.93
2021-01-01 0:49:53,0.92,-0.58,-7.49
2021-01-01 0:49:54,1.41,-1.28,-8.53
2021-01-01 0:49:55,0.79,0.16,-7.25
2021-01-01 0:49:56,0.25,2.45,-1.2
2021-01-01 0:49:57,0.07,2.8,-0.61
2021-01-01 0:49:58,0.79,-1.52,-8.64
2021-01-01 0:49:59,0.95,-1.33,-8.72
2021-01-01 0:50:00,-0.21,2.87,-1.41
2021-01-01 0:50:01,0.01,1.89,-4.81
2021-01-01 0:50:02,0.16,2.74,-0.82
2021-01-01 0:50:03,0.51,-0.78,-6.48
2021-01-01 0:50:04,0.39,-0.89,-8.19
2021-01-01 0:50:05,0.6,1.77,-3.98
2021-01-01 0:50:06,0.93,-0.19,-7.71
2021-01-01 0:50:07,0.82,-0.01,-7.61
2021-01-01 0:50:08,0.71,-1.88,-8.87
2021-01-01 0:50:09,-0.42,3.26,-0.66
2021-01-01 0:50:10,-0.02,3.38,-0.79
2021-01-01 0:50:11,0.58,2.16,-1.24
2021-01-01 0:50:12,0.19,3.72,-0.2
2021-01-01 0:50:13,0.95,-1.59,-8.86
2021-01-01 0:50:14,-0.5,2.57,-2.19
2021-01-01 0:50:15,0.39,-0.58,-5.84
2021-01-01 0:50:16,1.25,-1.3,-8.8
2021-01-01 0:50:17,0.28,0.28,-5.27
2021-01-01 0:50:18,0.3,0.54,-4.96
2021-01-01 0:50:19,1.04,-1.6,-9.02
2021-01-01 0:50:20,-0.05,2.13,-2.71
2021-01-01 0:50:21,0.75,0.84,-6.07
2021-01-01 0:50:22,-0.01,3.63,-0.19
2021-01-01 0:50:23,0.06,1.8,-4.13
2021-01-01 0:50:24,0.27,0.81,-4.25
2021-01-01 0:50:25,0.69,-1.41,-8.39
2021-01-01 0:50:26,0.93,0.96,-5.85
2021-01-01 0:50:27,1.2,-1.5,-8.95
2021-01-01 0:50:28,0.32,2.1,-3.46
2021-01-01 0:50:29,0.23,0.83,-4.21
2021-01-01 0:50:30,1.46,-1.29,-8.96
2021-01-01 0:50:31,0.3,3.45,-0.49
2021-01-01 0:50:32,-0.04,3.26,-0.44
2021-01-01 0:50:33,0.78,-1.53,-7.67
2021-01-01 0:50:34,0.72,0.4,-7.15
2021-01-01 0:50:35,-0.11,2.7,-1.46
2021-01-01 0:50:36,0,-0.76,-6.47
2021-01-01 0:50:37,1.23,-1.35,-8.28
2021-01-01 0:50:38,-0.03,2.27,-2.87
2021-01-01 0:50:39,0.52,-0.9,-7.81
2021-01-01 0:50:40,0.53,2.89,-1.05
2021-01-01 0:50:41,1.1,-1.24,-6.87
2021-01-01 0:50:42,0.12,2.62,-1.57
2021-01-01 0:50:43,0.76,-0.84,-6.5
2021-01-01 0:50:44,0.54,1.19,-6.07
2021-01-01 0:50:45,-0.02,1.68,-2.15
2021-01-01 0:50:46,0.85,-1.53,-7.5
2021-01-01 0:50:47,1,-1.27,-6.64
2021-01-01 0:50:48,1.12,-0.26,-7.73
2021-01-01 0:50:49,-0.23,3.3,-0.68
2021-01-01 0:50:50,0.05,3.21,-0.13
2021-01-01 0:50:51,0.24,3.44,-0.24
2021-01-01 0:50:52,0.17,2.1,-1.9
2021-01-01 0:50:53,0.63,-1.49,-7.51
2021-01-01 0:50:54,0.26,3.81,0
2021-01-01 0:50:55,-0.13,2.66,-0.96
2021-01-01 0:50:56,1.24,-1.62,-7.95
2021-01-01 0:50:57,0.97,1.09,-5.86
2021-01-01 0:50:58,0.68,-0.94,-8.34
2021-01-01 0:50:59,0.04,3.18,-0.73
2021-01-01 0:51:00,0.51,-1.69,-7.54
2021-01-01 0:51:01,0.78,-1.39,-8.6
2021-01-01 0:51:02,0.46,1.19,-5.57
2021-01-01 0:51:03,0.02,3.27,-0.25
2021-01-01 0:51:04,1.05,-1.57,-8.92
2021-01-01 0:51:05,-0.06,3.17,-0.73
2021-01-01 0:51:06,0.69,0.19,-7.19
2021-01-01 0:51:07,0.29,3.55,-0.63
2021-01-01 0:51:08,0.61,-1.73,-8.87
2021-01-01 0:51:09,0.03,2.51,-2.35
2021-01-01 0:51:10,-0.13,3.3,-0.52
2021-01-01 0:51:11,0.96,-1.55,-9.06
2021-01-01 0:51:12,0.76,-1.85,-9.28
2021-01-01 0:51:13,1.07,-1.22,-8.32
2021-01-01 0:51:14,0.31,-0.91,-6.82
2021-01-01 0:51:15,0.75,-0.41,-7.88
2021-01-01 0:51:16,0.5,2.4,-2.05
2021-01-01 0:51:17,1.09,-1.34,-8.55
2021-01-01 0:51:18,0.84,0.25,-6.42
2021-01-01 0:51:19,-0.21,3.51,-0.61
2021-01-01 0:51:20,0.18,1.03,-4.18
2021-01-01 0:51:21,0.13,1.36,-3.22
2021-01-01 0:51:22,1.48,-1.47,-9.09
2021-01-01 0:51:23,0.9,-1.69,-8.9
2021-01-01 0:51:24,0.56,2.23,-3.07
2021-01-01 0:51:25,-0.08,3.56,-0.59
2021-01-01 0:51:25,0.72,0.58,-4.41
2021-01-01 0:51:26,0.85,-1.85,-9.47
2021-01-01 0:51:27,0.46,1.34,-5.49
2021-01-01 0:51:28,-0.46,2.32,-2.44
2021-01-01 0:51:29,-0.05,3.55,0.29
2021-01-01 0:51:30,0.03,1.62,-2.57
2021-01-01 0:51:31,0.95,-1.44,-8.51
2021-01-01 0:51:32,1.05,-1.34,-7.01
2021-01-01 0:51:33,-0.03,2.59,-1.53
2021-01-01 0:51:34,-0.17,2.32,-1.88
2021-01-01 0:51:35,0.64,-0.69,-6.19
2021-01-01 0:51:36,1.36,-1.4,-8.82
2021-01-01 0:51:37,0.52,-1.02,-8.14
2021-01-01 0:51:38,0.71,0.41,-7.05
2021-01-01 0:51:39,-0.27,2.31,-1.13
2021-01-01 0:51:40,0.87,-1.8,-8.96
2021-01-01 0:51:41,0.82,-1.74,-8.79
2021-01-01 0:51:42,-0.41,3.74,-0.44
2021-01-01 0:51:43,0.15,2.46,-2.07
2021-01-01 0:51:44,0.57,-1.55,-8.73
2021-01-01 0:51:45,0.57,-1.54,-8.88
2021-01-01 0:51:46,-0.63,3.54,-0.3
2021-01-01 0:51:47,0.52,-1.71,-7.68
2021-01-01 0:51:48,0.51,-1.01,-8.21
2021-01-01 0:51:49,-0.18,3.48,-0.74
2021-01-01 0:51:50,0.41,1.3,-5.17
2021-01-01 0:51:51,0.5,-0.71,-6.18
2021-01-01 0:51:52,0.54,-1.03,-8.51
2021-01-01 0:51:53,0.24,3.4,-0.41
2021-01-01 0:51:54,0.77,0.11,-5.04
2021-01-01 0:51:55,0.9,-1.75,-8.94
2021-01-01 0:51:56,-0.03,2.59,-2
2021-01-01 0:51:57,0.23,0.99,-4.11
2021-01-01 0:51:58,1.11,-1.27,-8.06
2021-01-01 0:51:59,0.74,1,-5.98
2021-01-01 0:52:00,-0.43,1.94,-2.47
2021-01-01 0:52:01,0.85,-1.74,-7.39
2021-01-01 0:52:02,0.98,-1.07,-8.3
2021-01-01 0:52:03,0.14,0.84,-4.07
2021-01-01 0:52:04,1.03,-1.37,-9.12
2021-01-01 0:52:05,0.27,2.66,-1.47
2021-01-01 0:52:06,0.61,-0.8,-6.49
2021-01-01 0:52:07,0.04,2.07,-3.06
2021-01-01 0:52:08,0.86,0.92,-6.37
2021-01-01 0:52:09,0.52,2.21,-3.17
2021-01-01 0:52:10,0.14,2.1,-1.38
2021-01-01 0:52:11,0.55,0.64,-4.31
2021-01-01 0:52:12,0.91,-1.31,-7.08
2021-01-01 0:52:13,0.91,-1.31,-6.96
2021-01-01 0:52:14,0.84,-1.31,-8.18
2021-01-01 0:52:15,0.46,2.25,-2.41
2021-01-01 0:52:16,0.44,-1.26,-8.92
